source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
Google Play,61e08cf7-39ad-4bb7-afc1-a90a4f526842,Daniel Steck,,Underrated app with comprehensive free version. My sole qualm is it only provides an autofill service and most Android browsers have really bad autofill API integration. That isn't really Avira's fault but other password managers solve this issue through an additional accessibility service.,4,1,2020-05-17 14:01:42,,,2.5,en,us
Google Play,f8b0c6c0-6e23-4812-9d21-402c37a10858,A. Sanders,,"Avira Pro is ABSOLUTELY Every androids users COMPLETE PROTECTION PACKAGE! For ($12 i see believe) the One Year package contains Everything(literally) one will need for complete Conrtole of everything!, &&! 12 months of no Mal,and hacking on the Device ~PER.IOD!~ That's just my opinion on the product. I love it personally im on my 2nd year of 'Avira Pro' -n- wouldn't have it another way! -Sincerely: Aaron Sanders. Avira give me promos A/O Cupons PLZ",5,3,2020-05-15 01:44:37,,,2.5,en,us
Google Play,1ca80101-e445-4ade-8321-a05082cbbbfe,Nova,,Cannot add new login data from click new popup auto fills when the app not yet registered. Must input new data before it. Not like other password manager.,1,0,2020-05-11 01:32:37,"Hello,

We are sorry that you are facing difficulties with our product.
Unfortunately we need personal data to solve your inquiry.
Therefore please contact our support via https://support.avira.com/hc/en-us our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-05-11 06:56:27,,en,us
Google Play,55ea47ee-66b5-4099-956e-d9f0e506c0a1,Bhavesh Umraniya,,Autofill is not working even after giving all the permission,1,0,2020-05-03 18:43:19,"Hallo Bhavesh.
The Autofill is a feature which is not supported on every Mobil system, because of the different restrictions within the different operating systems. So you should be still able to click in the form and choose an entry from the password manager list.",2020-05-04 06:14:41,2.5,en,us
Google Play,dd4e072a-ce07-42cf-9e59-1ccd18480494,Zulkifli bin Muhammad,,FREEEE....! What a thanks...!,5,0,2020-05-03 06:09:25,,,2.5,en,us
Google Play,5e3f6335-e84d-4898-9558-1f2d257a14a8,M. Rivers,,"Absolutely the best. It's always at my fingertips, secure and easy to use. I love the password generator and being able to individually secure each site.",5,2,2020-05-01 14:58:58,,,2.5,en,us
Google Play,307e0c71-60ee-43a6-b786-7ca7ff4dd38d,Roger Frederic Zimmermann,,I'm using Avira since more than 25 years and never had any problems with virus,5,0,2020-05-01 06:02:44,,,2.5,en,us
Google Play,04efc4d5-0891-4400-b69e-04def750d1a9,Dawn Calhoun,,Love the ease of using this app.,5,0,2020-04-29 23:26:08,,,2.5,en,us
Google Play,7a21fa90-2221-4c5b-975c-8bf972672e2e,A Google user,,"I cannot login into mobile. Same account i used from pc. I use yahoo mail. Pc ok, Mobile Not. Please advice.",1,2,2020-04-28 01:43:45,"Hello borneo.
We are sorry that you are facing difficulties with our product.
Unfortunately, we need personal data to solve your inquiry.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-04-28 06:18:27,2.5,en,us
Google Play,f3be0944-e99a-4e2f-b080-16638b5f2f0f,A Google user,,All good! 😊,5,0,2020-04-17 19:27:18,,,2.5,en,us
Google Play,192a38d2-a59b-46e8-8865-802bd9d04b20,A Google user,,After Last update unable to login.. Wrong email or password.. Please rectify.. Im login before update but after app itself required login again,1,1,2020-04-10 07:29:52,,,2.5,en,us
Google Play,80ec646b-2a16-4db0-8ab6-86efcbf99563,A Google user,,Ok super,5,0,2020-03-26 04:08:19,,,2.5,en,us
Google Play,dd67fcd7-355c-4135-985f-5f8414f3f037,A Google user,,Excellent app. Thank you!,5,0,2020-03-21 16:59:34,,,2.5,en,us
Google Play,1ccfa33a-e426-43c5-97ce-b60f8aef4931,A Google user,,"It can feel a lil clunky, especially when trying to change passwords to a generate one from the app. This app would benefit the user if it could export the passwords, like you can with Google chrome.",3,4,2020-03-16 04:13:57,"Hello Sammie.
If you go in the Settings of your Password Manager Dashboard there is an option to export and import your passwords (via .CSV file)
When you need more Help just hit us in facebook or twitter with a private message. Thanks.",2020-03-16 07:16:36,2.5,en,us
Google Play,eb75d681-f40d-4b9b-bf10-cfe5ac458103,A Google user,,I greatly recommend. They even have chrome extension. Plus online web admin interface,5,2,2020-03-02 13:53:37,,,2.5,en,us
Google Play,b4a7bcda-a157-4143-a8a3-a074d6152c19,A Google user,,"Very mixed. When it works its great, but the mobile app is frustrating. It seems to offer autofill at random. It doesn't update passwords when they are changed. It's just far too erratic for day to day use. I will uninstall & teplace.",3,5,2020-02-20 10:10:12,"We highly appreciate your review. Also, we would like you to know that we've made some bigger changes in the last couple of weeks which some of them also address your mentioned points. We hope to see you again if you are willing to give us another chance. Feel free to get in touch with us: https://support.avira.com/hc/en-us/community/topics",2020-02-20 14:47:00,2.4-beta,en,us
Google Play,1f9f212d-9de0-49f6-860b-f91537bf34b2,A Google user,,👍👍👍👍,5,0,2020-02-16 02:16:53,,,2.4,en,us
Google Play,18521fe5-8c2d-4831-ab3d-97474b2272da,A Google user,,Best.,5,0,2020-02-13 14:41:14,,,2.4,en,us
Google Play,de7f17e3-6a93-4543-9488-5d6ec0a116d0,A Google user,,"Password storage, Password strength check, Ease of updating new passwords... Is that what you want? Because it can be yours right now! ... Ya'know, after you tap/click on the download button.",5,0,2020-02-09 20:41:58,,,2.4,en,us
Google Play,3eee395b-7e39-426b-8714-3acc74899201,A Google user,,"Useful and helpful password manager,",4,0,2020-02-09 05:39:50,,,2.4,en,us
Google Play,a05a70fc-92c0-446b-a7b4-34b09a1f0700,A Google user,,"No longer works on Android 10. I can login using fingerprint, but I can't login thru typing master password, I can't click on Menu Bar, Authentication and other features",1,1,2020-02-08 04:01:42,"Hello Carlo.
We are sorry that you are facing difficulties with our product.
Unfortunately we need personal data to solve your inquiry.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-02-10 08:05:13,2.4,en,us
Google Play,99643bc7-1063-447b-9351-23399eb46718,A Google user,,"Coming from Avira, I had high expectations for this app. It turned out to be a huge disappointment. Has fewer features than others password managers that are free. The UI is nice though.",2,0,2020-02-05 21:59:21,"Hello Oscar,

Thank you for the feedback.
Which features would you like to see for the future?",2020-02-06 07:33:58,,en,us
Google Play,266871cf-377b-4d58-b8c4-fa1c5136aac7,A Google user,,A real time saver. Best experience with a password manager. Great work team.,5,0,2020-01-27 23:32:48,,,2.4,en,us
Google Play,24eff2e5-f7a3-4ebd-9f80-fab26fb716f7,A Google user,,"Please create a copy button in the password generator section as in that area, after I generate a password I have to manually type it.",5,2,2020-01-22 09:46:35,"Hello Rama.
We are glad that we could help you with this problem and appreciate your 5-* Rating.
Thanks and we wish you all the best.",2020-01-22 10:01:40,2.4,en,us
Google Play,a3bfb05b-b1c9-4d9c-82ce-6187ad4fbcd8,A Google user,,"Love the app, but lately it looks up,which is really cumbersome. Since I work in the field of UI/ UX I have detected some small things that could be more consistent and work better. But on average the app is super and I would recommend it to friends.",3,1,2020-01-21 13:37:38,"Hello Sofia.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-01-21 13:43:41,2.4,en,us
Google Play,6d184c97-3e60-405a-9ed9-4b768044feda,A Google user,,Par exellance.I would like be an leading engineer of Avira.,5,1,2020-01-19 18:06:45,,,2.4,en,us
Google Play,d6a35c15-d6e5-45e8-a3f9-c599dd483fe1,A Google user,,"On my phone I show I have 65 p/w, the same as my computer and when I try open all of them it doesn't show anything. I've already uninstalled and reinstalled still the same results. The first time I put it on my phone it worked but somehow it had gotten uninstalled.",1,3,2020-01-10 17:38:05,"Hello Sheila.
We are sorry that you are facing difficulties with our product.
Unfortunately we need personal data to solve your inquiry.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-01-13 06:48:50,2.4,en,us
Google Play,379c450e-ffaf-4715-850a-690d4e6750d8,A Google user,,I prefer no password for one-time password section,4,0,2020-01-10 17:23:34,"Hi Amir,

thank you for your feedback, we will look into it.

Best regards,
Markus",2020-01-14 08:19:41,2.4,en,us
Google Play,1137bc4f-c8ee-43a0-8ded-12f444bcdaa0,A Google user,,"very good pw manager, thank you 👍",5,0,2020-01-09 21:04:42,,,2.4,en,us
Google Play,32bb64c3-72dd-4112-be9b-7a3fc77aa738,A Google user,,Easy to use,5,0,2020-01-07 08:51:56,,,2.4,en,us
Google Play,0454550d-5ab9-4b45-bee1-759edb739df8,A Google user,,"Best PM So Far, just want to let you know if the app crashes when you try to enter you master pass. Just force stop, clear app cache and data then try logging in. It worked for me",5,0,2020-01-06 20:19:56,,,,en,us
Google Play,59587efb-bd97-4c11-9666-8d43d80c0aac,A Google user,,useful but the web interface is slow to load and the autofill option on mobile tends to get in the way rather than help.,3,3,2020-01-06 07:50:15,"Hello Niklas.
Thank you for your feedback.
We would like to hear more about your experiences.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2020-01-07 06:59:21,2.4,en,us
Google Play,849479cd-0612-449f-84bf-6d7cb3160329,A Google user,,Very helpful,5,0,2020-01-05 13:49:02,,,2.4,en,us
Google Play,e57a5a17-db3e-4426-ae87-47154fba875f,A Google user,,"I find this password manager works flawlessly, better than lasspass.. would recommend you try it out and see if it does what you want it to do.... for me definitely worth the five stars.",5,3,2020-01-01 14:39:12,,,2.4,en,us
Google Play,955e8f19-ae78-4543-89ea-6887ee9d9bbb,A Google user,,"AVIRA ROCKS, GET THE PRIME PACKAGE, AND THANK ME LATER 👍👌🏁",5,0,2019-12-30 15:59:55,,,2.4,en,us
Google Play,cc43afe0-3b73-4c5a-8224-c062f0cb56e2,A Google user,,Great for managing my 16 characters passwords :),5,0,2019-12-29 12:12:29,,,2.4,en,us
Google Play,cf7616c1-7067-4d6e-9b6d-0157a25bfa3f,A Google user,,The app randomly signs me out. Like it resets itself. This has happened 3 or 4 times this year. It is incredibly frustrating and inconvenient. I don't understand why. Is otherwise a fairly solid app in my experience.,1,1,2019-12-24 01:05:57,"Hello Gregory.
We are sorry that you are facing difficulties with our product.
Unfortunately we need personal data to solve your inquiry.
Therefore please contact our support via 
https://support.avira.com/hc/en-us 
our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2019-12-24 07:45:22,,en,us
Google Play,dbfa7965-b06b-4508-9276-daef436ceee2,A Google user,,"Doesn't open and keeps on crashing , all my important passwords are inaccessible to me now.",1,2,2019-12-23 11:46:20,"Hello Satyam,

We are sorry that you are facing difficulties with our product.
Unfortunately we need personal data to solve your inquiry.
Therefore please contact our support via https://support.avira.com/hc/en-us our community https://support.avira.com/hc/en-us/community/topics
or directly via Twitter / Facebook.",2019-12-23 12:28:28,2.4,en,us
Google Play,8034d7ff-16f4-4cb3-9507-8dee06abf148,A Google user,,Really awesome 👍. Thanks avira team.,5,0,2019-12-22 16:42:53,,,2.4,en,us
Google Play,3111e336-794b-4e0c-a912-c790de050c3b,A Google user,,Saves me time and very user friendly.,5,0,2019-12-19 01:59:26,,,2.4,en,us
Google Play,bc497c41-5646-408b-ae63-4dc39ee1f02f,A Google user,,Peace - of - Mind secure.,5,0,2019-12-14 06:15:23,,,2.4,en,us
Google Play,e9571bce-3e9d-4938-86d6-8ffcc02cfe16,A Google user,,This is a great free password manager that I'd recommend.,5,1,2019-12-08 19:02:26,,,2.4,en,us
Google Play,31e6e859-2864-441a-b4d7-a6781ee42eee,A Google user,,good app,5,0,2019-12-01 13:57:25,,,2.4,en,us
Google Play,a441b9d7-d13a-4cf3-aaca-dac4dc1c7b9b,A Google user,,Easy to make strong passwords,5,0,2019-12-01 04:05:28,,,2.4,en,us
Google Play,0d40aa1b-edbd-4e3e-a790-6c59ac114a90,A Google user,,"Avira PWM is the best. I can store unlimited number of passwords, unlike other well known password managers. I can log-in to websites AND apps using Avira. Also it syncs across all my devices. It has a password generator. There are note,too. All this completely free. What more can you ask for? Edit: decreased one star because the notes section is buggy. When I press on any part of a note it scrolls to the top. Makes note editing very difficult. Fix it and it'll be five stars again. All the best.",4,4,2019-11-30 07:45:38,,,2.4,en,us
Google Play,63b55dfc-9965-4a30-8b7c-2523883ef65e,A Google user,,"Great service ! As a IT geek I really appreciate this service ! It's more safe than actually writing it on a paper and enter the password every time. Because it's easy to log the keyboard without you noticing that at all. This app solves that problem so get it ! German: Großartiger service ! Ich selber bin ausgebildet im IT Bereich und vertraue dieser App all meine Passwörter an. Es verhindert, dass keylogger die das Tastaturfeld dauerhaft scannt und bei dem Hacker als nette Editor Datei ersc.",5,5,2019-10-30 08:01:26,,,2.4,en,us
Google Play,5e4c2a6c-fab9-4bd5-b5bf-66e028609bfa,A Google user,,"Very good app, for maintain secured the passwords",5,1,2019-10-29 14:26:58,,,2.4,en,us
Google Play,e6e2a79c-0870-4e0b-a3ff-16c79cc6eef1,A Google user,,"Was great until recently update. Now I can no longer add tags. When I make a tag, click the plus icon, go back and they've disappeared. Also, it doesn't even tell you what you get with pro. It literally just says upgrade.",2,2,2019-10-26 12:23:29,"Hi Andrew,

Thanks for your feedback! We are working on releasing a fix for the tag issue ASAP. 

Currently, part of our pro offering is the security status feature which notifies you if your data might have been stolen, breached or if there are any other issues that would affect your data privacy or security.

Best,
Daniela",2019-10-28 08:22:17,2.4,en,us
Google Play,8081699b-fd38-4053-a55f-d386c3ace585,A Google user,,Syncs between laptop and mobile. And is easy to use. Perfect.,5,3,2019-10-26 05:26:51,,,2.4,en,us
Google Play,a8cf6b0b-9d3b-4f92-b37f-c9684d1251cf,A Google user,,Easy to use for password management,5,0,2019-10-24 14:48:08,,,2.4,en,us
Google Play,ba2e24ba-cf4b-4408-b3cb-aa6bc81985e9,A Google user,,Great app!,5,0,2019-10-18 18:41:30,,,2.4,en,us
Google Play,5560dbc4-e3db-45ea-99ac-847f946278f5,A Google user,,"Only 4 stars because one thing I don't like about its feature is it doesn't accept subdomain. Please note that in an organization, there are subdomain websites and each of its sites may have different accounts/credentials.",4,4,2019-10-17 02:30:38,"Hi Mark,

subdomain is something we are currently working on, it will become available on the desktop browser extension soon.

Best regards,
Markus",2019-10-22 12:38:37,2.4,en,us
Google Play,241e0108-6f1e-4b88-b839-9c6269dfb2a6,A Google user,,Perfect,5,0,2019-10-10 20:44:31,,,2.3,en,us
Google Play,77fc334f-790f-43be-a637-7e060411cfd5,A Google user,,Effective in storing protected passwords and protected notes across multiple devices,5,2,2019-09-30 21:53:43,,,2.3,en,us
Google Play,90cf15a7-28b7-48f7-aec6-4e039ab99289,A Google user,,good app,5,0,2019-09-26 20:26:50,,,2.3,en,us
Google Play,76cf0dac-0f94-41b2-98fe-421397b40658,A Google user,,I was looking for this app for a long time & finnaly i got it. It's so useful app & it's free...!,5,1,2019-09-24 11:13:02,,,2.3,en,us
Google Play,3ded668c-6ab4-4e06-901d-19386f5dabe0,A Google user,,Logged out of my account now everytime I try and login again it keeps sending the code to my old phone number if you can contact me to solve this issue then I might give it a better rating,2,4,2019-09-23 19:22:59,"We’re really sorry for that. As we need personal data to deactivate the two-step verification, please contact us via Facebook or Twitter. Thank you.",2019-09-24 06:54:39,2.4,en,us
Google Play,373d9086-7cc8-4281-941f-586fa1af1679,A Google user,,Does what I need,5,0,2019-09-21 22:59:57,,,,en,us
Google Play,953ee2a1-5888-4813-8b8a-d8f61047a35c,A Google user,,Spot on,5,0,2019-08-26 12:51:08,,,2.3,en,us
Google Play,e214b4fc-b982-4408-bab0-bf716c141571,A Google user,,Great to use a password that transfers to other devices without me wasting time doing myself.,5,4,2019-08-22 09:49:52,,,2.3,en,us
Google Play,b55cf6b5-e0cb-4296-8323-ed7766e98d26,A Google user,,greate. save my time,5,0,2019-08-14 14:52:30,,,2.3,en,us
Google Play,d23d18ed-0859-436e-beac-1d213a5ffd3d,A Google user,,Amazing,5,0,2019-08-01 02:22:43,,,2.3,en,us
Google Play,ff182d17-4c7f-4f90-a93c-d9bf168ea4e6,A Google user,,Great app great support,5,0,2019-07-31 08:58:30,,,2.3,en,us
Google Play,65198bc8-7324-49bf-b80b-80429f1d2fab,A Google user,,"Good application. Very useful but sometimes, the fingerprint unlock is not available and I have to use my master password which is quite long and complicated. It is also very difficult to see the difference between the lowercase l and the number 1 when you want to see a password. Autofill feature is annoying take too much space on the screen.",3,2,2019-07-26 22:20:36,"Well, this sounds strange. Could you provide us more information about the app version as well as your used device and Android version? Thank you in advance.",2019-07-29 12:40:29,2.3,en,us
Google Play,d1cbecaf-58d4-4f2b-beef-1a64134f19d4,A Google user,,it is a nice app... but doesn't work with Bing and Edge browser...,4,3,2019-07-26 00:03:19,,,2.3,en,us
Google Play,e7c51a47-cf91-4112-8a8f-40c84ae061ad,A Google user,,requires sign up! no offline use,1,1,2019-07-23 05:52:49,"Well, we don't offer a local vault but after creating your online vault items will be synced so they are available also if your device is offline.",2019-07-23 06:17:11,2.3,en,us
Google Play,f8c0800f-f6df-4fb8-8433-4250e5f6b101,A Google user,,brilliant!!,5,0,2019-07-08 08:39:55,,,2.3,en,us
Google Play,49358031-c8ed-405b-a47d-79ff8de168a5,A Google user,,Would it be possible to manually rearrange the order of entries on the 2FA page?,5,1,2019-06-30 07:44:34,,,2.3,en,us
Google Play,6011e0dd-086b-41f4-bba1-512d6c288f40,A Google user,,"Purchased Avira Prime. PWM never works, every feature you have to download separately. Can't get any help at all. Just a horrible experience.",1,3,2019-06-23 15:39:32,"Hi Bob,

We're sorry to hear about that. Avira Prime gives you access to paid products, but you're supposed to install each app individually on your device. Can you please share the issues you are having with PWM and we'll do our best to fix them.

Best,
Daniela",2019-06-24 06:46:49,,en,us
Google Play,df8cb092-c95a-490f-bfdc-deec7b99050c,A Google user,,Best app,5,0,2019-06-17 09:26:40,,,2.3,en,us
Google Play,91a3149f-ab0c-4ccc-aeef-76aafd1bac9d,A Google user,,good,5,0,2019-06-16 13:01:07,,,2.3,en,us
Google Play,3ffe42a5-efc5-4e40-8ecd-03da04972442,A Google user,,Wonderful,4,0,2019-06-13 20:33:19,,,2.3,en,us
Google Play,734c71a6-9fa4-4243-bf23-83bafb6bbdf4,A Google user,,amazing,5,0,2019-06-07 13:29:31,,,2.3,en,us
Google Play,fb59577a-6f0e-49df-99cc-e0543659a3f9,A Google user,,Great app and very useful.,5,1,2019-06-01 07:32:48,,,2.3,en,us
Google Play,132a2e01-fa5c-48f4-8cb8-0c3e8885f7d7,A Google user,,Excellent,5,0,2019-05-28 10:12:50,,,2.3,en,us
Google Play,8e025ebd-47b1-4822-8736-f25812737d0c,A Google user,,very nice apps,5,0,2019-05-13 14:58:22,,,2.3,en,us
Google Play,5f7862f2-95bf-402b-974b-8a1dd63ff2cb,A Google user,,since year's the best antivirus software! l use it since 1978!,5,2,2019-04-29 12:11:07,,,,en,us
Google Play,7ba93416-cb9e-4c68-bf27-aaf73b26df8b,A Google user,,"Good Product, Not compatible with KeePass. It would be great to open a KeePass DB and populate this password manager. No Credit Card option neither. Sophos can do all this but It is in the UK and they are not so strict with Data Protection laws like Germany.",3,1,2019-04-26 21:46:49,"Hi Eliu,

you are correct, you can't directly open a KeePass DB. You can however export a csv file from KeePass and then import it in the Avira Password Manager web dashboard.
The support for credit cards is planned for the future.

Best regards,
Markus Hartung",2019-04-26 23:40:47,2.3,en,us
Google Play,941c3a31-5601-48af-ab1f-c3c579d6c5a8,A Google user,,Good apps,5,0,2019-04-25 13:28:06,,,2.3,en,us
Google Play,4969f47b-2913-46c7-a60b-be5bf73dfb22,A Google user,,"The application is the best one so far but there are some issues. It is not working properly sometimes on some specific applications. And also, it is popping up at some applicatios that shouldn't do. At ""Steam"" application, it is popping up at chatbox that you send messages to someone else. Could you please fix the issue? Thank you :) addition2: open avira password manager text pops up almost in every nickname and password textboxes but also in Steam app. Android 9 Xiaomi user",3,8,2019-04-24 09:40:51,We're sorry for the hassle. Can you please contact us via Facebook or Twitter so that we can take a deeper look into the issue. Thanks in advance.,2019-04-25 08:21:48,2.3,en,us
Google Play,d54929f7-ca69-4b64-9b8a-c9f8df7f4c84,A Google user,,"Pretty good app, clean, no bloat.",5,1,2019-04-22 21:51:53,,,2.3,en,us
Google Play,a5aedefc-88b6-4cf8-bf1d-1f0c1ffadcf8,A Google user,,"Good, as a password manager, but just noticed a small flaw, cannot distinguish between a zero 0 and a capital O, would be easy to correct.",3,0,2019-04-22 15:12:11,"Hi Edgar,

thank you for you feedback, it is already on our list and should be fixed soon.

Best regards,
Markus Hartung",2019-04-26 23:43:37,2.3,en,us
Google Play,62910988-ea1d-47bd-aa08-9ce69b0556d7,A Google user,,Great app.,5,0,2019-04-21 21:29:22,,,2.3,en,us
Google Play,54495a24-2893-4478-b94f-598514c5ae45,A Google user,,it is actually safe to use,5,0,2019-04-20 01:38:20,,,2.3,en,us
Google Play,29af6f4d-9a9d-42a6-a391-ba05cc42fbdd,A Google user,,Best app,5,0,2019-04-18 04:06:29,,,2.3,en,us
Google Play,ca112248-306c-40ba-8e0a-485425a50976,A Google user,,"I think the best password manager out there. Has 2-way verification that no one else has. also includes a two way verification app so you have 2 apps in one and syncs it on all devices, thats the best. Informs you when a account has been breached (only pro version). The only think that I would like to have is clear the clipboard after a few seconds or minutes. Update Apr 2019: The autofill function is nit working for me. I don't know why. Also the clipboard is not working.",5,15,2019-04-12 12:41:00,,,2.3,en,us
Google Play,fc8cf9d7-6857-4a43-8212-da2e889be07e,A Google user,,Good & Nice apps that suits me. Tq.,5,0,2019-04-07 07:49:17,,,2.3,en,us
Google Play,97102a0f-85cc-4639-9666-e7f936ef5eb9,A Google user,,excellent,5,0,2019-04-01 11:50:24,,,2.3,en,us
Google Play,d327afc6-ae99-47c5-a8b0-5829f67685ed,A Google user,,can't even get logged in...,1,0,2019-04-01 06:39:22,We’re really sorry that your experience with our app is not as good as you expected. Due we need to do a deeper investigation about this issue please get in touch with our support team https://www.avira.com/en/support-phonesupport-for-consumer or via Facebook/ Twitter.,2019-04-01 08:04:40,2.3,en,us
Google Play,5867e149-f163-41e2-ba30-1714cef6bd79,A Google user,,Very Disappointing You Cannot Trust This App If You Forgot Your Master Password Then You Cannot Reset It Your All Passwords Will Be Deleted,1,0,2019-03-29 16:26:45,Well as your data are encrypted with your used master password we cannot access them if you forgot your chosen master password. We're really sorry but cannot do anything is this case as this behavior is the most secure way to protect your sensible information.,2019-04-01 06:47:10,2.3,en,us
Google Play,6d0d5b9e-2afc-4b87-b79e-cc518a2f430c,A Google user,,Amazing app!!,5,0,2019-03-29 14:38:06,,,,en,us
Google Play,3a67baed-e228-4329-b520-2392c8dca32e,A Google user,,erleichterung fürs Leben,5,1,2019-03-28 20:37:59,,,2.3,en,us
Google Play,d4635fb1-5637-4841-a892-e72b6483396a,A Google user,,excellent app,5,0,2019-03-27 02:19:03,,,2.3,en,us
Google Play,7547a3ea-ac32-4375-9fa1-c2561f8167b2,A Google user,,App has been improving. Get easier to use.,5,1,2019-03-21 04:16:52,,,2.3,en,us
Google Play,fd526b3a-293b-4e84-9284-a53f5f91b58f,A Google user,,This is the best password manager! it stores sites in alpha order.. I Love it!,5,1,2019-03-15 23:23:24,,,2.3,en,us
Google Play,573c5951-11f0-4ebc-b42d-f7d4df26345c,A Google user,,Amazing!,5,0,2019-03-09 21:49:15,,,2.3,en,us
Google Play,a770fb53-fae5-4491-9815-1400b2a89556,A Google user,,ver,5,0,2019-03-09 02:15:50,,,2.3,en,us
Google Play,2685755f-7bb0-4f71-848b-76d9ef7704b2,A Google user,,I can't sign in. it's froze on the master password screen. I can't do anything! What have you done with your app!?,1,4,2019-03-08 01:08:24,We’re really sorry that your experience with our app is not as good as you expected. Due we need to do a deeper investigation about this issue please get in touch with our support team https://www.avira.com/en/support-phonesupport-for-consumer or via Facebook/ Twitter.,2019-03-08 07:21:28,2.3,en,us
Google Play,7556aa1d-a572-40a2-8585-e5a5d177bf6b,A Google user,,I've tested a number of psssword managers and Avira is one of the best. Auto fill and sync works well on both Android and Windows. Unlike other free versions there are no limits to the number of log ins you can store. It also as an authentication module for 2FA to save the need for a separate app. Needs a password generator then it'd be 5 stars.,4,10,2019-03-04 10:35:28,,,2.3,en,us
Google Play,e88940a7-6c02-493c-a486-1538490f59d5,A Google user,,"This app is ok, but it requires a password prior to opening. That's better than trying to remember so many different passwords, but much less convenient than if it just opened whenever you need it. Also, it does not open for every site and is often unable to follow when a new password is needed. The PC version is a bit better than the android version. But, they both need improvement",3,26,2019-02-26 14:27:30,We want to make sure that your passwords are safe with only one password and always try to improve our product. If you still have further questions feel free to get in touch with us via  https://www.avira.com/en/support-phonesupport-for-consumer or via Facebook/ Twitter: https://www.avira.com/en/support-phonesupport-for-consumer,2019-02-26 14:48:20,2.3,en,us
Google Play,b4cc57cf-a82f-4581-84ee-773935d9fffb,A Google user,,"hi, it would be great that once we on web protection and PWM it should be on unless we off so i think it would be great. thanks",4,0,2019-02-25 22:53:59,,,2.3,en,us
Google Play,6596b05d-d2e2-412b-8f09-0666ecf50135,A Google user,,Very Nice Apps,5,2,2019-02-22 01:14:16,✌,2017-10-31 12:39:12,2.3,en,us
Google Play,2eb1eff3-b317-4e02-a94b-e2ba9ae57740,A Google user,,a suggestion for your good app: we want add attach file to some website profiles and categorize them.,3,1,2019-02-20 22:22:09,Thank you for your valuable feedback. We'll releasing some bigger updates next months so we'll see what features will be added soon.,2019-02-21 10:15:48,2.3,en,us
Google Play,5e5f2fce-5055-45dc-92e1-d236984af2a1,A Google user,,app,5,0,2019-02-15 13:56:12,,,2.3,en,us
Google Play,8099e586-fe40-4940-a881-66708720a050,A Google user,,so far its good,4,0,2019-02-14 04:50:22,,,2.3,en,us
Google Play,3a6c4527-fe1b-49e5-99c9-553be1d136af,A Google user,,How to reset this master password in this shame apps,4,1,2019-02-13 10:12:23,"Hello! Resetting the master password is something we do for you, but if we do this you will lose all your saved passwords for safety reasons. Please write us via our support webform https://avira.com/en/support or please contact us via our official Facebook or Twitter profiles. Best ~Philipp",2018-12-11 08:17:26,2.3,en,us
Google Play,26f5fe49-c2b9-4de8-911c-db43c13e5ccd,A Google user,,Nice!,5,0,2019-02-06 13:52:14,,,2.3,en,us
Google Play,a0d3ab4d-96bc-4b48-b883-2b6ace812799,A Google user,,just one word. Awesome,5,2,2019-02-05 18:22:12,,,2.3,en,us
Google Play,5010651b-5598-4c25-83fe-572adf3cd21d,A Google user,,"From an usability standpoint this might be a decent solution : have a central repository from which to get your passwords. From a privacy standpoint, using them is suicide. The next time the governmental organisations ask, or some disgruntled employee wants to shame them, or Russian hackers hack in, or some tired system administrator publicly exposes a whole database to the Internet, or 1000 other cases your data will be readily available to anyone who happens to know where to look.",2,0,2019-02-02 20:09:08,Well we understand your concerns but needs to add that all files are encrypted and cannot be shared - even if we want. So the only way to encrypt them is with your used password which we also don't know.,2019-02-04 10:47:12,2.3,en,us
Google Play,b2f0800e-3ca1-46ce-a3b2-9c3ddd95758f,A Google user,,"good app. one of the improvement what I expect is, manual sync button because I don't know whether it is already sync with web site or not",4,0,2019-02-01 12:58:44,,,2.2,en,us
Google Play,882599df-b6f4-4563-9a3e-9e0c55cc7954,A Google user,,is the autofill really working? i cant get it to work on browser (samsung internet in s7 edge) i already enabled a lot of thing but there's no luck at all. samsung pass suddenly says I've rooted my device (I didn't root it or anything) and it wont work anymore and i really need some autofill service because it's really pain to type my long äss passwords every time.,2,1,2019-01-27 14:26:42,"Hello Adjest,

we are sorry for this issue. Have you possibly used the same data for several accesses or logged in from unprotected systems? 
Could you pls contact us directly via Facebook or Twitter or our email support: https://www.avira.com/en/support-phonesupport-for-consumer 

Yours,

/ch",2019-01-28 09:31:08,,en,us
